t,v
2016-04-29T00:00:00.000Z,15487300
2016-04-30T00:00:00.000Z,15490950
2016-05-01T00:00:00.000Z,15494825
2016-05-02T00:00:00.000Z,15498750
2016-05-03T00:00:00.000Z,15502525
2016-05-04T00:00:00.000Z,15506700
2016-05-05T00:00:00.000Z,15510575
2016-05-06T00:00:00.000Z,15514625
2016-05-07T00:00:00.000Z,15518375
2016-05-08T00:00:00.000Z,15522575
2016-05-09T00:00:00.000Z,15526850
2016-05-10T00:00:00.000Z,15530800
2016-05-11T00:00:00.000Z,15534125
2016-05-12T00:00:00.000Z,15537600
2016-05-13T00:00:00.000Z,15541400
2016-05-14T00:00:00.000Z,15545000
2016-05-15T00:00:00.000Z,15548475
2016-05-16T00:00:00.000Z,15552000
2016-05-17T00:00:00.000Z,15555525
2016-05-18T00:00:00.000Z,15559350
2016-05-19T00:00:00.000Z,15562350
2016-05-20T00:00:00.000Z,15566075
2016-05-21T00:00:00.000Z,15569600
2016-05-22T00:00:00.000Z,15574200
2016-05-23T00:00:00.000Z,15578700
2016-05-24T00:00:00.000Z,15582375
2016-05-25T00:00:00.000Z,15585825
2016-05-26T00:00:00.000Z,15589200
2016-05-27T00:00:00.000Z,15592675
2016-05-28T00:00:00.000Z,15596000
2016-05-29T00:00:00.000Z,15599675
2016-05-30T00:00:00.000Z,15603275
2016-05-31T00:00:00.000Z,15606450
2016-06-01T00:00:00.000Z,15610025
2016-06-02T00:00:00.000Z,15613475
2016-06-03T00:00:00.000Z,15617025
2016-06-04T00:00:00.000Z,15620000
2016-06-05T00:00:00.000Z,15624250
2016-06-06T00:00:00.000Z,15628500
2016-06-07T00:00:00.000Z,15632000
2016-06-08T00:00:00.000Z,15635600
2016-06-09T00:00:00.000Z,15639725
2016-06-10T00:00:00.000Z,15643325
2016-06-11T00:00:00.000Z,15647225
2016-06-12T00:00:00.000Z,15650875
2016-06-13T00:00:00.000Z,15654900
2016-06-14T00:00:00.000Z,15658200
2016-06-15T00:00:00.000Z,15662000
2016-06-16T00:00:00.000Z,15665725
2016-06-17T00:00:00.000Z,15669450
2016-06-18T00:00:00.000Z,15673400
2016-06-19T00:00:00.000Z,15677825
2016-06-20T00:00:00.000Z,15681925
2016-06-21T00:00:00.000Z,15685650
2016-06-22T00:00:00.000Z,15688875
2016-06-23T00:00:00.000Z,15692375
2016-06-24T00:00:00.000Z,15695600
2016-06-25T00:00:00.000Z,15699650
2016-06-26T00:00:00.000Z,15703300
2016-06-27T00:00:00.000Z,15706975
2016-06-28T00:00:00.000Z,15710675
2016-06-29T00:00:00.000Z,15714325
2016-06-30T00:00:00.000Z,15718075
2016-07-01T00:00:00.000Z,15721950
2016-07-02T00:00:00.000Z,15725675
2016-07-03T00:00:00.000Z,15729525
2016-07-04T00:00:00.000Z,15733300
2016-07-05T00:00:00.000Z,15736900
2016-07-06T00:00:00.000Z,15740425
2016-07-07T00:00:00.000Z,15743850
2016-07-08T00:00:00.000Z,15747475
2016-07-09T00:00:00.000Z,15750600
2016-07-10T00:00:00.000Z,15752550
2016-07-11T00:00:00.000Z,15754337.5
2016-07-12T00:00:00.000Z,15756125
2016-07-13T00:00:00.000Z,15757737.5
2016-07-14T00:00:00.000Z,15759500
2016-07-15T00:00:00.000Z,15761187.5
2016-07-16T00:00:00.000Z,15763150
2016-07-17T00:00:00.000Z,15765012.5
2016-07-18T00:00:00.000Z,15766862.5
2016-07-19T00:00:00.000Z,15768462.5
2016-07-20T00:00:00.000Z,15770337.5
2016-07-21T00:00:00.000Z,15772000
2016-07-22T00:00:00.000Z,15773612.5
2016-07-23T00:00:00.000Z,15775250
2016-07-24T00:00:00.000Z,15776800
2016-07-25T00:00:00.000Z,15778437.5
2016-07-26T00:00:00.000Z,15780050
2016-07-27T00:00:00.000Z,15781650
2016-07-28T00:00:00.000Z,15783350
2016-07-29T00:00:00.000Z,15785187.5
2016-07-30T00:00:00.000Z,15786675
2016-07-31T00:00:00.000Z,15788600
2016-08-01T00:00:00.000Z,15790512.5
2016-08-02T00:00:00.000Z,15792437.5
2016-08-03T00:00:00.000Z,15794512.5
2016-08-04T00:00:00.000Z,15796425
2016-08-05T00:00:00.000Z,15798537.5
2016-08-06T00:00:00.000Z,15800612.5
2016-08-07T00:00:00.000Z,15802462.5
2016-08-08T00:00:00.000Z,15804312.5
2016-08-09T00:00:00.000Z,15805862.5
2016-08-10T00:00:00.000Z,15807750
2016-08-11T00:00:00.000Z,15809625
2016-08-12T00:00:00.000Z,15811487.5
2016-08-13T00:00:00.000Z,15813525
2016-08-14T00:00:00.000Z,15815562.5
2016-08-15T00:00:00.000Z,15817387.5
2016-08-16T00:00:00.000Z,15819075
2016-08-17T00:00:00.000Z,15820612.5
2016-08-18T00:00:00.000Z,15822537.5
2016-08-19T00:00:00.000Z,15824462.5
2016-08-20T00:00:00.000Z,15826400
2016-08-21T00:00:00.000Z,15828437.5
2016-08-22T00:00:00.000Z,15830412.5
2016-08-23T00:00:00.000Z,15832250
2016-08-24T00:00:00.000Z,15834150
2016-08-25T00:00:00.000Z,15835775
2016-08-26T00:00:00.000Z,15837425
2016-08-27T00:00:00.000Z,15839225
2016-08-28T00:00:00.000Z,15841125
2016-08-29T00:00:00.000Z,15842987.5
2016-08-30T00:00:00.000Z,15845037.5
2016-08-31T00:00:00.000Z,15846712.5
2016-09-01T00:00:00.000Z,15848462.5
2016-09-02T00:00:00.000Z,15850375
2016-09-03T00:00:00.000Z,15851950
2016-09-04T00:00:00.000Z,15854187.5
2016-09-05T00:00:00.000Z,15855937.5
2016-09-06T00:00:00.000Z,15857637.5
2016-09-07T00:00:00.000Z,15859537.5
2016-09-08T00:00:00.000Z,15861337.5
2016-09-09T00:00:00.000Z,15863112.5
2016-09-10T00:00:00.000Z,15865050
2016-09-11T00:00:00.000Z,15867100
2016-09-12T00:00:00.000Z,15869137.5
2016-09-13T00:00:00.000Z,15871200
2016-09-14T00:00:00.000Z,15873150
2016-09-15T00:00:00.000Z,15875075
2016-09-16T00:00:00.000Z,15876812.5
2016-09-17T00:00:00.000Z,15878850
2016-09-18T00:00:00.000Z,15880662.5
2016-09-19T00:00:00.000Z,15882325
2016-09-20T00:00:00.000Z,15884212.5
2016-09-21T00:00:00.000Z,15886287.5
2016-09-22T00:00:00.000Z,15888050
2016-09-23T00:00:00.000Z,15889750
2016-09-24T00:00:00.000Z,15891825
2016-09-25T00:00:00.000Z,15894137.5
2016-09-26T00:00:00.000Z,15896050
2016-09-27T00:00:00.000Z,15898137.5
2016-09-28T00:00:00.000Z,15899987.5
2016-09-29T00:00:00.000Z,15901775
2016-09-30T00:00:00.000Z,15903550
2016-10-01T00:00:00.000Z,15905512.5
2016-10-02T00:00:00.000Z,15907275
2016-10-03T00:00:00.000Z,15909162.5
2016-10-04T00:00:00.000Z,15911137.5
2016-10-05T00:00:00.000Z,15913225
2016-10-06T00:00:00.000Z,15915237.5
2016-10-07T00:00:00.000Z,15917025
2016-10-08T00:00:00.000Z,15919137.5
2016-10-09T00:00:00.000Z,15921137.5
2016-10-10T00:00:00.000Z,15922687.5
2016-10-11T00:00:00.000Z,15924425
2016-10-12T00:00:00.000Z,15926225
2016-10-13T00:00:00.000Z,15927825
2016-10-14T00:00:00.000Z,15929525
2016-10-15T00:00:00.000Z,15931300
2016-10-16T00:00:00.000Z,15932925
2016-10-17T00:00:00.000Z,15934487.5
2016-10-18T00:00:00.000Z,15936425
2016-10-19T00:00:00.000Z,15937987.5
2016-10-20T00:00:00.000Z,15939662.5
2016-10-21T00:00:00.000Z,15941712.5
2016-10-22T00:00:00.000Z,15943575
2016-10-23T00:00:00.000Z,15945375
2016-10-24T00:00:00.000Z,15947162.5
2016-10-25T00:00:00.000Z,15948900
2016-10-26T00:00:00.000Z,15950625
2016-10-27T00:00:00.000Z,15952650
2016-10-28T00:00:00.000Z,15954550
2016-10-29T00:00:00.000Z,15956412.5
2016-10-30T00:00:00.000Z,15958512.5
2016-10-31T00:00:00.000Z,15960350
2016-11-01T00:00:00.000Z,15962150
2016-11-02T00:00:00.000Z,15963812.5
2016-11-03T00:00:00.000Z,15965750
2016-11-04T00:00:00.000Z,15967200
2016-11-05T00:00:00.000Z,15969037.5
2016-11-06T00:00:00.000Z,15970950
2016-11-07T00:00:00.000Z,15972775
2016-11-08T00:00:00.000Z,15974887.5
2016-11-09T00:00:00.000Z,15976725
2016-11-10T00:00:00.000Z,15978825
2016-11-11T00:00:00.000Z,15980862.5
2016-11-12T00:00:00.000Z,15982962.5
2016-11-13T00:00:00.000Z,15984737.5
2016-11-14T00:00:00.000Z,15986887.5
2016-11-15T00:00:00.000Z,15988837.5
2016-11-16T00:00:00.000Z,15990975
2016-11-17T00:00:00.000Z,15992962.5
2016-11-18T00:00:00.000Z,15994812.5
2016-11-19T00:00:00.000Z,15996587.5
2016-11-20T00:00:00.000Z,15998187.5
2016-11-21T00:00:00.000Z,15999925
2016-11-22T00:00:00.000Z,16001600
2016-11-23T00:00:00.000Z,16003437.5
2016-11-24T00:00:00.000Z,16005462.5
2016-11-25T00:00:00.000Z,16007362.5
2016-11-26T00:00:00.000Z,16009275
2016-11-27T00:00:00.000Z,16011075
2016-11-28T00:00:00.000Z,16013125
2016-11-29T00:00:00.000Z,16014987.5
2016-11-30T00:00:00.000Z,16016762.5
2016-12-01T00:00:00.000Z,16018587.5
2016-12-02T00:00:00.000Z,16020375
2016-12-03T00:00:00.000Z,16022525
2016-12-04T00:00:00.000Z,16024375
2016-12-05T00:00:00.000Z,16026275
2016-12-06T00:00:00.000Z,16028150
2016-12-07T00:00:00.000Z,16030325
2016-12-08T00:00:00.000Z,16032287.5
2016-12-09T00:00:00.000Z,16033975
2016-12-10T00:00:00.000Z,16035625
2016-12-11T00:00:00.000Z,16037962.5
2016-12-12T00:00:00.000Z,16039912.5
2016-12-13T00:00:00.000Z,16042137.5
2016-12-14T00:00:00.000Z,16043875
2016-12-15T00:00:00.000Z,16045462.5
2016-12-16T00:00:00.000Z,16047125
2016-12-17T00:00:00.000Z,16048925
2016-12-18T00:00:00.000Z,16050687.5
2016-12-19T00:00:00.000Z,16052575
2016-12-20T00:00:00.000Z,16054300
2016-12-21T00:00:00.000Z,16056287.5
2016-12-22T00:00:00.000Z,16058275
2016-12-23T00:00:00.000Z,16060175
2016-12-24T00:00:00.000Z,16061887.5
2016-12-25T00:00:00.000Z,16063950
2016-12-26T00:00:00.000Z,16065725
2016-12-27T00:00:00.000Z,16067675
2016-12-28T00:00:00.000Z,16069725
2016-12-29T00:00:00.000Z,16071600
2016-12-30T00:00:00.000Z,16073562.5
2016-12-31T00:00:00.000Z,16075412.5
2017-01-01T00:00:00.000Z,16077362.5
2017-01-02T00:00:00.000Z,16079350
2017-01-03T00:00:00.000Z,16081400
2017-01-04T00:00:00.000Z,16083312.5
2017-01-05T00:00:00.000Z,16085062.5
2017-01-06T00:00:00.000Z,16087075
2017-01-07T00:00:00.000Z,16088800
2017-01-08T00:00:00.000Z,16090887.5
2017-01-09T00:00:00.000Z,16092587.5
2017-01-10T00:00:00.000Z,16094587.5
2017-01-11T00:00:00.000Z,16096500
2017-01-12T00:00:00.000Z,16098650
2017-01-13T00:00:00.000Z,16100525
2017-01-14T00:00:00.000Z,16102675
2017-01-15T00:00:00.000Z,16104762.5
2017-01-16T00:00:00.000Z,16106875
2017-01-17T00:00:00.000Z,16108850
2017-01-18T00:00:00.000Z,16110725
2017-01-19T00:00:00.000Z,16112900
2017-01-20T00:00:00.000Z,16115262.5
2017-01-21T00:00:00.000Z,16117525
2017-01-22T00:00:00.000Z,16119700
2017-01-23T00:00:00.000Z,16121425
2017-01-24T00:00:00.000Z,16123287.5
2017-01-25T00:00:00.000Z,16125150
2017-01-26T00:00:00.000Z,16127087.5
2017-01-27T00:00:00.000Z,16129212.5
2017-01-28T00:00:00.000Z,16131112.5
2017-01-29T00:00:00.000Z,16133200
2017-01-30T00:00:00.000Z,16135000
2017-01-31T00:00:00.000Z,16136812.5
2017-02-01T00:00:00.000Z,16139212.5
2017-02-02T00:00:00.000Z,16141175
2017-02-03T00:00:00.000Z,16143037.5
2017-02-04T00:00:00.000Z,16144837.5
2017-02-05T00:00:00.000Z,16146825
2017-02-06T00:00:00.000Z,16148387.5
2017-02-07T00:00:00.000Z,16150275
2017-02-08T00:00:00.000Z,16152100
2017-02-09T00:00:00.000Z,16154212.5
2017-02-10T00:00:00.000Z,16156050
2017-02-11T00:00:00.000Z,16157787.5
2017-02-12T00:00:00.000Z,16159537.5
2017-02-13T00:00:00.000Z,16161575
2017-02-14T00:00:00.000Z,16163687.5
2017-02-15T00:00:00.000Z,16165425
2017-02-16T00:00:00.000Z,16167312.5
2017-02-17T00:00:00.000Z,16169200
2017-02-18T00:00:00.000Z,16171087.5
2017-02-19T00:00:00.000Z,16172762.5
2017-02-20T00:00:00.000Z,16174612.5
2017-02-21T00:00:00.000Z,16176337.5
2017-02-22T00:00:00.000Z,16178050
2017-02-23T00:00:00.000Z,16179937.5
2017-02-24T00:00:00.000Z,16181975
2017-02-25T00:00:00.000Z,16184062.5
2017-02-26T00:00:00.000Z,16186287.5
2017-02-27T00:00:00.000Z,16188087.5
2017-02-28T00:00:00.000Z,16190000
2017-03-01T00:00:00.000Z,16191800
2017-03-02T00:00:00.000Z,16193762.5
2017-03-03T00:00:00.000Z,16195650
2017-03-04T00:00:00.000Z,16197300
2017-03-05T00:00:00.000Z,16199137.5
2017-03-06T00:00:00.000Z,16200912.5
2017-03-07T00:00:00.000Z,16202825
2017-03-08T00:00:00.000Z,16204600
2017-03-09T00:00:00.000Z,16206450
2017-03-10T00:00:00.000Z,16208400
2017-03-11T00:00:00.000Z,16210262.5
2017-03-12T00:00:00.000Z,16212200
2017-03-13T00:00:00.000Z,16214012.5
2017-03-14T00:00:00.000Z,16215962.5
2017-03-15T00:00:00.000Z,16217737.5
2017-03-16T00:00:00.000Z,16219650
2017-03-17T00:00:00.000Z,16221575
2017-03-18T00:00:00.000Z,16223537.5
2017-03-19T00:00:00.000Z,16225600
2017-03-20T00:00:00.000Z,16227300
2017-03-21T00:00:00.000Z,16229075
2017-03-22T00:00:00.000Z,16231062.5
2017-03-23T00:00:00.000Z,16232912.5
2017-03-24T00:00:00.000Z,16235112.5
2017-03-25T00:00:00.000Z,16236775
2017-03-26T00:00:00.000Z,16238850
2017-03-27T00:00:00.000Z,16240500
2017-03-28T00:00:00.000Z,16242437.5
2017-03-29T00:00:00.000Z,16244162.5
2017-03-30T00:00:00.000Z,16246212.5
2017-03-31T00:00:00.000Z,16247900
2017-04-01T00:00:00.000Z,16249550
2017-04-02T00:00:00.000Z,16251525
2017-04-03T00:00:00.000Z,16253725
2017-04-04T00:00:00.000Z,16255287.5
2017-04-05T00:00:00.000Z,16257312.5
2017-04-06T00:00:00.000Z,16259150
2017-04-07T00:00:00.000Z,16261175
2017-04-08T00:00:00.000Z,16262887.5
2017-04-09T00:00:00.000Z,16264875
2017-04-10T00:00:00.000Z,16266712.5
2017-04-11T00:00:00.000Z,16268800
2017-04-12T00:00:00.000Z,16270575
2017-04-13T00:00:00.000Z,16272162.5
2017-04-14T00:00:00.000Z,16273900
2017-04-15T00:00:00.000Z,16275775
2017-04-16T00:00:00.000Z,16277600
2017-04-17T00:00:00.000Z,16279325
2017-04-18T00:00:00.000Z,16281150
2017-04-19T00:00:00.000Z,16282937.5
2017-04-20T00:00:00.000Z,16284662.5
2017-04-21T00:00:00.000Z,16286750
2017-04-22T00:00:00.000Z,16288562.5
2017-04-23T00:00:00.000Z,16290475
2017-04-24T00:00:00.000Z,16292025
2017-04-25T00:00:00.000Z,16293875
2017-04-26T00:00:00.000Z,16295787.5
2017-04-27T00:00:00.000Z,16297625
2017-04-28T00:00:00.000Z,16299325
2017-04-29T00:00:00.000Z,16301487.5
2017-04-30T00:00:00.000Z,16303375
2017-05-01T00:00:00.000Z,16305250
2017-05-02T00:00:00.000Z,16307225
2017-05-03T00:00:00.000Z,16308875
2017-05-04T00:00:00.000Z,16310975
2017-05-05T00:00:00.000Z,16312587.5
2017-05-06T00:00:00.000Z,16314687.5
2017-05-07T00:00:00.000Z,16316775
2017-05-08T00:00:00.000Z,16319025
2017-05-09T00:00:00.000Z,16320962.5
2017-05-10T00:00:00.000Z,16322812.5
2017-05-11T00:00:00.000Z,16324500
2017-05-12T00:00:00.000Z,16326425
2017-05-13T00:00:00.000Z,16328400
2017-05-14T00:00:00.000Z,16330450
2017-05-15T00:00:00.000Z,16332575
2017-05-16T00:00:00.000Z,16334225
2017-05-17T00:00:00.000Z,16336162.5
2017-05-18T00:00:00.000Z,16337937.5
2017-05-19T00:00:00.000Z,16339987.5
2017-05-20T00:00:00.000Z,16342050
2017-05-21T00:00:00.000Z,16343887.5
2017-05-22T00:00:00.000Z,16345712.5
2017-05-23T00:00:00.000Z,16347812.5
2017-05-24T00:00:00.000Z,16349737.5
2017-05-25T00:00:00.000Z,16351775
2017-05-26T00:00:00.000Z,16353687.5
2017-05-27T00:00:00.000Z,16355787.5
2017-05-28T00:00:00.000Z,16357850
2017-05-29T00:00:00.000Z,16359737.5
2017-05-30T00:00:00.000Z,16361975
2017-05-31T00:00:00.000Z,16364025
2017-06-01T00:00:00.000Z,16366150
2017-06-02T00:00:00.000Z,16367975
2017-06-03T00:00:00.000Z,16370375
2017-06-04T00:00:00.000Z,16372387.5
2017-06-05T00:00:00.000Z,16374437.5
2017-06-06T00:00:00.000Z,16376325
2017-06-07T00:00:00.000Z,16378387.5
2017-06-08T00:00:00.000Z,16380450
2017-06-09T00:00:00.000Z,16382337.5
2017-06-10T00:00:00.000Z,16384100
2017-06-11T00:00:00.000Z,16385925
2017-06-12T00:00:00.000Z,16387762.5
2017-06-13T00:00:00.000Z,16389525
2017-06-14T00:00:00.000Z,16391275
2017-06-15T00:00:00.000Z,16393187.5
2017-06-16T00:00:00.000Z,16395037.5
2017-06-17T00:00:00.000Z,16396850
2017-06-18T00:00:00.000Z,16398662.5
2017-06-19T00:00:00.000Z,16400550
2017-06-20T00:00:00.000Z,16402275
2017-06-21T00:00:00.000Z,16404025
2017-06-22T00:00:00.000Z,16405762.5
2017-06-23T00:00:00.000Z,16407762.5
2017-06-24T00:00:00.000Z,16409587.5
2017-06-25T00:00:00.000Z,16411112.5
2017-06-26T00:00:00.000Z,16412887.5
2017-06-27T00:00:00.000Z,16414525
2017-06-28T00:00:00.000Z,16416487.5
2017-06-29T00:00:00.000Z,16417987.5
2017-06-30T00:00:00.000Z,16419912.5
2017-07-01T00:00:00.000Z,16421962.5
2017-07-02T00:00:00.000Z,16424312.5
2017-07-03T00:00:00.000Z,16426437.5
2017-07-04T00:00:00.000Z,16428350
2017-07-05T00:00:00.000Z,16430212.5
2017-07-06T00:00:00.000Z,16431987.5
2017-07-07T00:00:00.000Z,16433837.5
2017-07-08T00:00:00.000Z,16435900
2017-07-09T00:00:00.000Z,16437625
2017-07-10T00:00:00.000Z,16440087.5
2017-07-11T00:00:00.000Z,16442250
2017-07-12T00:00:00.000Z,16444462.5
2017-07-13T00:00:00.000Z,16446425
2017-07-14T00:00:00.000Z,16448162.5
2017-07-15T00:00:00.000Z,16449750
2017-07-16T00:00:00.000Z,16451787.5
2017-07-17T00:00:00.000Z,16453637.5
2017-07-18T00:00:00.000Z,16455700
2017-07-19T00:00:00.000Z,16457562.5
2017-07-20T00:00:00.000Z,16459587.5
2017-07-21T00:00:00.000Z,16461512.5
2017-07-22T00:00:00.000Z,16463512.5
2017-07-23T00:00:00.000Z,16465662.5
2017-07-24T00:00:00.000Z,16467887.5
2017-07-25T00:00:00.000Z,16469737.5
2017-07-26T00:00:00.000Z,16471575
2017-07-27T00:00:00.000Z,16473500
2017-07-28T00:00:00.000Z,16475375
2017-07-29T00:00:00.000Z,16477337.5
2017-07-30T00:00:00.000Z,16479175
2017-07-31T00:00:00.000Z,16480987.5
2017-08-01T00:00:00.000Z,16482850
2017-08-02T00:00:00.000Z,16484750
2017-08-03T00:00:00.000Z,16486475
2017-08-04T00:00:00.000Z,16488712.5
2017-08-05T00:00:00.000Z,16490925
2017-08-06T00:00:00.000Z,16492675
2017-08-07T00:00:00.000Z,16494587.5
2017-08-08T00:00:00.000Z,16496637.5
2017-08-09T00:00:00.000Z,16498362.5
2017-08-10T00:00:00.000Z,16500037.5
2017-08-11T00:00:00.000Z,16501837.5
2017-08-12T00:00:00.000Z,16503525
2017-08-13T00:00:00.000Z,16505375
2017-08-14T00:00:00.000Z,16507000
2017-08-15T00:00:00.000Z,16508900
2017-08-16T00:00:00.000Z,16510525
2017-08-17T00:00:00.000Z,16512762.5
2017-08-18T00:00:00.000Z,16514625
2017-08-19T00:00:00.000Z,16516512.5
2017-08-20T00:00:00.000Z,16518137.5
2017-08-21T00:00:00.000Z,16519575
2017-08-22T00:00:00.000Z,16520687.5
2017-08-23T00:00:00.000Z,16522675
2017-08-24T00:00:00.000Z,16523937.5
2017-08-25T00:00:00.000Z,16525200
2017-08-26T00:00:00.000Z,16526512.5
2017-08-27T00:00:00.000Z,16528450
2017-08-28T00:00:00.000Z,16530062.5
2017-08-29T00:00:00.000Z,16531925
2017-08-30T00:00:00.000Z,16534025
2017-08-31T00:00:00.000Z,16536062.5
2017-09-01T00:00:00.000Z,16538237.5
2017-09-02T00:00:00.000Z,16540287.5
2017-09-03T00:00:00.000Z,16542212.5
2017-09-04T00:00:00.000Z,16544400
2017-09-05T00:00:00.000Z,16546862.5
2017-09-06T00:00:00.000Z,16548887.5
2017-09-07T00:00:00.000Z,16551087.5
2017-09-08T00:00:00.000Z,16553275
2017-09-09T00:00:00.000Z,16555387.5
2017-09-10T00:00:00.000Z,16557112.5
2017-09-11T00:00:00.000Z,16559287.5
2017-09-12T00:00:00.000Z,16561637.5
2017-09-13T00:00:00.000Z,16564012.5
2017-09-14T00:00:00.000Z,16566187.5
2017-09-15T00:00:00.000Z,16568437.5
2017-09-16T00:00:00.000Z,16570550
2017-09-17T00:00:00.000Z,16572750
2017-09-18T00:00:00.000Z,16574337.5
2017-09-19T00:00:00.000Z,16576287.5
2017-09-20T00:00:00.000Z,16577750
2017-09-21T00:00:00.000Z,16579950
2017-09-22T00:00:00.000Z,16581687.5
2017-09-23T00:00:00.000Z,16583762.5
2017-09-24T00:00:00.000Z,16585575
2017-09-25T00:00:00.000Z,16587137.5
2017-09-26T00:00:00.000Z,16588862.5
2017-09-27T00:00:00.000Z,16590700
2017-09-28T00:00:00.000Z,16592912.5
2017-09-29T00:00:00.000Z,16595025
2017-09-30T00:00:00.000Z,16596750
2017-10-01T00:00:00.000Z,16598375
2017-10-02T00:00:00.000Z,16600250
2017-10-03T00:00:00.000Z,16602537.5
2017-10-04T00:00:00.000Z,16604212.5
2017-10-05T00:00:00.000Z,16605775
2017-10-06T00:00:00.000Z,16607762.5
2017-10-07T00:00:00.000Z,16609737.5
2017-10-08T00:00:00.000Z,16612012.5
2017-10-09T00:00:00.000Z,16614025
2017-10-10T00:00:00.000Z,16616025
2017-10-11T00:00:00.000Z,16617762.5
2017-10-12T00:00:00.000Z,16619675
2017-10-13T00:00:00.000Z,16621375
2017-10-14T00:00:00.000Z,16623137.5
2017-10-15T00:00:00.000Z,16625575
2017-10-16T00:00:00.000Z,16627737.5
2017-10-17T00:00:00.000Z,16629800
2017-10-18T00:00:00.000Z,16631687.5
2017-10-19T00:00:00.000Z,16633912.5
2017-10-20T00:00:00.000Z,16636150
2017-10-21T00:00:00.000Z,16638062.5
2017-10-22T00:00:00.000Z,16640337.5
2017-10-23T00:00:00.000Z,16642475
2017-10-24T00:00:00.000Z,16644562.5
2017-10-25T00:00:00.000Z,16646875
2017-10-26T00:00:00.000Z,16649125
2017-10-27T00:00:00.000Z,16650425
2017-10-28T00:00:00.000Z,16651487.5
2017-10-29T00:00:00.000Z,16653412.5
2017-10-30T00:00:00.000Z,16655250
2017-10-31T00:00:00.000Z,16656975
2017-11-01T00:00:00.000Z,16658925
2017-11-02T00:00:00.000Z,16660800
2017-11-03T00:00:00.000Z,16662287.5
2017-11-04T00:00:00.000Z,16663912.5
2017-11-05T00:00:00.000Z,16665675
2017-11-06T00:00:00.000Z,16667337.5
2017-11-07T00:00:00.000Z,16669287.5
2017-11-08T00:00:00.000Z,16671087.5
2017-11-09T00:00:00.000Z,16673000
2017-11-10T00:00:00.000Z,16674500
2017-11-11T00:00:00.000Z,16675500
2017-11-12T00:00:00.000Z,16676500
2017-11-13T00:00:00.000Z,16678250
2017-11-14T00:00:00.000Z,16679850
2017-11-15T00:00:00.000Z,16681750
2017-11-16T00:00:00.000Z,16683650
2017-11-17T00:00:00.000Z,16685737.5
2017-11-18T00:00:00.000Z,16687437.5
2017-11-19T00:00:00.000Z,16689437.5
2017-11-20T00:00:00.000Z,16691625
2017-11-21T00:00:00.000Z,16693787.5
2017-11-22T00:00:00.000Z,16695637.5
2017-11-23T00:00:00.000Z,16697600
2017-11-24T00:00:00.000Z,16699462.5
2017-11-25T00:00:00.000Z,16701412.5
2017-11-26T00:00:00.000Z,16703325
2017-11-27T00:00:00.000Z,16705450
2017-11-28T00:00:00.000Z,16707400
2017-11-29T00:00:00.000Z,16709562.5
2017-11-30T00:00:00.000Z,16711650
2017-12-01T00:00:00.000Z,16713937.5
2017-12-02T00:00:00.000Z,16715950
2017-12-03T00:00:00.000Z,16718150
2017-12-04T00:00:00.000Z,16720412.5
2017-12-05T00:00:00.000Z,16722637.5
2017-12-06T00:00:00.000Z,16724987.5
2017-12-07T00:00:00.000Z,16726887.5
2017-12-08T00:00:00.000Z,16728837.5
2017-12-09T00:00:00.000Z,16731012.5
2017-12-10T00:00:00.000Z,16733062.5
2017-12-11T00:00:00.000Z,16735200
2017-12-12T00:00:00.000Z,16737150
2017-12-13T00:00:00.000Z,16739475
2017-12-14T00:00:00.000Z,16741787.5
2017-12-15T00:00:00.000Z,16743900
2017-12-16T00:00:00.000Z,16746037.5
2017-12-17T00:00:00.000Z,16748350
2017-12-18T00:00:00.000Z,16750625
2017-12-19T00:00:00.000Z,16752375
2017-12-20T00:00:00.000Z,16754075
2017-12-21T00:00:00.000Z,16755725
2017-12-22T00:00:00.000Z,16757662.5
2017-12-23T00:00:00.000Z,16759400
2017-12-24T00:00:00.000Z,16761300
2017-12-25T00:00:00.000Z,16762987.5
2017-12-26T00:00:00.000Z,16764762.5
2017-12-27T00:00:00.000Z,16766712.5
2017-12-28T00:00:00.000Z,16768575
2017-12-29T00:00:00.000Z,16770637.5
2017-12-30T00:00:00.000Z,16772475
2017-12-31T00:00:00.000Z,16774512.5
2018-01-01T00:00:00.000Z,16776462.5
2018-01-02T00:00:00.000Z,16778600
2018-01-03T00:00:00.000Z,16780562.5
2018-01-04T00:00:00.000Z,16782662.5
2018-01-05T00:00:00.000Z,16784450
2018-01-06T00:00:00.000Z,16786550
2018-01-07T00:00:00.000Z,16788575
2018-01-08T00:00:00.000Z,16790650
2018-01-09T00:00:00.000Z,16792700
2018-01-10T00:00:00.000Z,16794775
2018-01-11T00:00:00.000Z,16797187.5
2018-01-12T00:00:00.000Z,16799412.5
2018-01-13T00:00:00.000Z,16801275
2018-01-14T00:00:00.000Z,16803212.5
2018-01-15T00:00:00.000Z,16805087.5
2018-01-16T00:00:00.000Z,16807075
2018-01-17T00:00:00.000Z,16809162.5
2018-01-18T00:00:00.000Z,16811325
2018-01-19T00:00:00.000Z,16813387.5
2018-01-20T00:00:00.000Z,16815612.5
2018-01-21T00:00:00.000Z,16817950
2018-01-22T00:00:00.000Z,16820037.5
2018-01-23T00:00:00.000Z,16822250
2018-01-24T00:00:00.000Z,16824450
2018-01-25T00:00:00.000Z,16826425
2018-01-26T00:00:00.000Z,16828362.5
2018-01-27T00:00:00.000Z,16830325
